SiteID;SiteName;SiteCode;FullSiteCode;Latitude;Longitude;Elevation;State;County;Comments;Discharge.start;Discharge.end;Precipitation.start;Precipitation.end;Tmax.start;Tmax.end;Tmin.start;Tmin.end;Water_Level.start;Water_Level.end
918;Campo alle Capanne;TOS10002825;OD:TOS10002825;42.950453;11.651824;NA;NA;Toscana;NA;NA;NA;1965;1980;NA;NA;NA;NA;NA;NA
919;Podere Nuovo (S. Piero);TOS10002826;OD:TOS10002826;42.974851;11.771636;NA;NA;Toscana;NA;NA;NA;1940;1966;NA;NA;NA;NA;NA;NA
920;Castiglioncello Trinoro;TOS10002828;OD:TOS10002828;42.993067;11.814774;NA;NA;Toscana;NA;NA;NA;1929;1970;NA;NA;NA;NA;NA;NA
921;Campiglia d'Orcia;TOS10002830;OD:TOS10002830;42.95018;11.665541;NA;NA;Toscana;NA;NA;NA;1972;1984;NA;NA;NA;NA;NA;NA
922;Podere Riscatto;TOS10002834;OD:TOS10002834;42.956802;11.724609;NA;NA;Toscana;NA;NA;NA;1968;1971;NA;NA;NA;NA;NA;NA
923;Castelvecchio d'Orcia;TOS10002837;OD:TOS10002837;42.99677;11.732632;NA;NA;Toscana;NA;NA;NA;1935;1940;NA;NA;NA;NA;NA;NA
924;Le Checche;TOS10002838;OD:TOS10002838;43.027007;11.718264;NA;NA;Toscana;NA;NA;NA;1936;1940;NA;NA;NA;NA;NA;NA
925;S. Isabella;TOS10002840;OD:TOS10002840;42.977563;11.695849;NA;NA;Toscana;NA;NA;NA;1954;1989;NA;NA;NA;NA;NA;NA
926;Podere Pianotta;TOS10002850;OD:TOS10002850;42.956544;11.701305;NA;NA;Toscana;NA;NA;NA;1932;1996;NA;NA;NA;NA;NA;NA
927;La Foce;TOS10002860;OD:TOS10002860;43.017539;11.780613;NA;NA;Toscana;NA;NA;NA;1936;2015;1992;2015;1992;2015;NA;NA
928;Spedaletto;TOS10002870;OD:TOS10002870;43.030071;11.664579;NA;NA;Toscana;NA;NA;NA;1936;1999;NA;NA;NA;NA;NA;NA
929;Pienza (Madonnina);TOS10002880;OD:TOS10002880;43.079112;11.679479;NA;NA;Toscana;NA;NA;NA;1922;2015;1930;1997;1930;1997;NA;NA
930;Pienza (Osservatorio);TOS10002881;OD:TOS10002881;43.077714;11.679161;NA;NA;Toscana;NA;NA;NA;1916;1953;NA;NA;NA;NA;NA;NA
931;Castiglione d'Orcia;TOS10002882;OD:TOS10002882;43.006399;11.617362;NA;NA;Toscana;NA;NA;NA;1921;1940;NA;NA;NA;NA;NA;NA
932;S. Quirico d'Orcia;TOS10002883;OD:TOS10002883;43.060243;11.605654;NA;NA;Toscana;NA;NA;NA;1934;1955;NA;NA;NA;NA;NA;NA
933;Montecalvoli;TOS10002884;OD:TOS10002884;43.209813;11.640575;NA;NA;Toscana;NA;NA;NA;1934;1940;NA;NA;NA;NA;NA;NA
934;Montisi;TOS10002885;OD:TOS10002885;43.158663;11.652514;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
935;Lucignano d'Asso;TOS10002886;OD:TOS10002886;43.125723;11.592944;NA;NA;Toscana;NA;NA;NA;1934;1962;NA;NA;NA;NA;NA;NA
936;Cosona;TOS10002887;OD:TOS10002887;43.113592;11.603739;NA;NA;Toscana;NA;NA;NA;1953;1964;NA;NA;NA;NA;NA;NA
937;Castel del Piano;TOS10002900;OD:TOS10002900;42.893105;11.534185;NA;NA;Toscana;NA;NA;NA;1921;2005;1951;1997;1951;1997;NA;NA
938;Vivo d'Orcia;TOS10002910;OD:TOS10002910;42.935133;11.642648;NA;NA;Toscana;NA;NA;NA;1921;2015;NA;NA;NA;NA;NA;NA
940;Monte Amiata (Ferrovia);TOS10002913;OD:TOS10002913;42.88963;11.624417;NA;NA;Toscana;NA;NA;NA;1925;1957;NA;NA;NA;NA;NA;NA
941;Casello del Guardiano;TOS10002914;OD:TOS10002914;42.892312;11.605549;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
942;S. Angelo in Colle;TOS10002916;OD:TOS10002916;42.99536;11.461594;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
943;Cinigiano;TOS10002918;OD:TOS10002918;42.893045;11.394816;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
944;Paganico Pian Colombaio;TOS10002919;OD:TOS10002919;42.948317;11.323535;NA;NA;Toscana;NA;NA;NA;1980;1991;NA;NA;NA;NA;NA;NA
945;Paganico;TOS10002920;OD:TOS10002920;42.941642;11.286147;NA;NA;Toscana;NA;NA;NA;1934;1979;NA;NA;NA;NA;NA;NA
946;Pietratonda;TOS10002925;OD:TOS10002925;42.939106;11.223855;NA;NA;Toscana;NA;NA;NA;1994;2000;NA;NA;NA;NA;NA;NA
947;Campagnatico;TOS10002930;OD:TOS10002930;42.884655;11.276449;NA;NA;Toscana;NA;NA;NA;1921;1991;NA;NA;NA;NA;NA;NA
948;Granaione;TOS10002940;OD:TOS10002940;42.826086;11.325372;NA;NA;Toscana;NA;NA;NA;1939;1995;NA;NA;NA;NA;NA;NA
949;Cana;TOS10002950;OD:TOS10002950;42.797705;11.425922;NA;NA;Toscana;NA;NA;NA;1921;1980;NA;NA;NA;NA;NA;NA
950;Montorgiali;TOS10002952;OD:TOS10002952;42.73831;11.299794;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
951;Istia;TOS10002954;OD:TOS10002954;42.784354;11.192815;NA;NA;Toscana;NA;NA;NA;1924;1940;NA;NA;NA;NA;NA;NA
952;Poggio Cavallo;TOS10002958;OD:TOS10002958;42.769857;11.178614;NA;NA;Toscana;NA;NA;NA;1930;1963;NA;NA;NA;NA;NA;NA
953;Ponte Tura;TOS10002960;OD:TOS10002960;42.764473;11.16598;NA;NA;Toscana;NA;NA;NA;1964;2003;NA;NA;NA;NA;NA;NA
954;Alberese FFSS;TOS10002968;OD:TOS10002968;42.640811;11.135806;NA;NA;Toscana;NA;NA;NA;1937;1970;NA;NA;NA;NA;NA;NA
955;Alberese Podere 129;TOS10002970;OD:TOS10002970;42.673511;11.142315;NA;NA;Toscana;NA;NA;NA;1924;2011;NA;NA;NA;NA;NA;NA
956;Alberese Idraulico;TOS10002980;OD:TOS10002980;42.695944;11.092726;NA;NA;Toscana;NA;NA;NA;1916;2002;1951;1997;1951;1997;NA;NA
957;Collecchio;TOS10002990;OD:TOS10002990;42.622007;11.144551;NA;NA;Toscana;NA;NA;NA;1932;1990;NA;NA;NA;NA;NA;NA
958;Talamone;TOS10003000;OD:TOS10003000;42.564322;11.159263;NA;NA;Toscana;NA;NA;NA;1951;2015;NA;NA;NA;NA;NA;NA
959;Montiano;TOS10003004;OD:TOS10003004;42.648312;11.224258;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
960;Poggio Perotto;TOS10003010;OD:TOS10003010;42.615129;11.256422;NA;NA;Toscana;NA;NA;NA;1939;1989;NA;NA;NA;NA;NA;NA
961;Roccalbegna;TOS10003020;OD:TOS10003020;42.786484;11.511207;NA;NA;Toscana;NA;NA;NA;1921;2011;1992;1992;1992;1992;NA;NA
962;Triana;TOS10003022;OD:TOS10003022;42.789402;11.54902;NA;NA;Toscana;NA;NA;NA;1934;1968;NA;NA;NA;NA;NA;NA
963;Petricci;TOS10003030;OD:TOS10003030;42.756787;11.559902;NA;NA;Toscana;NA;NA;NA;1921;1999;NA;NA;NA;NA;NA;NA
964;Capanne;TOS10003040;OD:TOS10003040;42.685646;11.543856;NA;NA;Toscana;NA;NA;NA;1921;2001;NA;NA;NA;NA;NA;NA
965;Cancellone;TOS10003050;OD:TOS10003050;42.752181;11.459885;NA;NA;Toscana;NA;NA;NA;1976;1984;NA;NA;NA;NA;NA;NA
966;Usi;TOS10003052;OD:TOS10003052;42.72401;11.463412;NA;NA;Toscana;NA;NA;NA;1921;1973;NA;NA;NA;NA;NA;NA
967;Montemerano;TOS10003054;OD:TOS10003054;42.623165;11.492108;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
968;Pomonte;TOS10003060;OD:TOS10003060;42.644847;11.425948;NA;NA;Toscana;NA;NA;NA;1951;2003;NA;NA;NA;NA;NA;NA
969;Scansano;TOS10003070;OD:TOS10003070;42.690382;11.336475;NA;NA;Toscana;NA;NA;NA;1929;2003;NA;NA;NA;NA;NA;NA
970;Manciano;TOS10003080;OD:TOS10003080;42.584692;11.546264;NA;NA;Toscana;NA;NA;NA;1921;1987;1951;1986;1951;1986;NA;NA
971;Campignola;TOS10003082;OD:TOS10003082;42.526112;11.511741;NA;NA;Toscana;NA;NA;NA;1937;1955;NA;NA;NA;NA;NA;NA
972;Secchete di Manciano;TOS10003085;OD:TOS10003085;42.584692;11.546264;NA;NA;Toscana;NA;NA;NA;1985;1994;1987;1991;1987;1991;NA;NA
973;Fattoria Cavallini;TOS10003086;OD:TOS10003086;42.588383;11.434541;NA;NA;Toscana;NA;NA;NA;1951;1955;NA;NA;NA;NA;NA;NA
974;Marsiliana;TOS10003090;OD:TOS10003090;42.54446;11.349412;NA;NA;Toscana;NA;NA;NA;1921;2000;NA;NA;NA;NA;NA;NA
975;Magliano in Toscana;TOS10003092;OD:TOS10003092;42.601027;11.293151;NA;NA;Toscana;NA;NA;NA;1921;1955;NA;NA;NA;NA;NA;NA
976;S. Donato;TOS10003100;OD:TOS10003100;42.53373;11.230903;NA;NA;Toscana;NA;NA;NA;1951;2000;1951;1997;1951;1997;NA;NA
977;Torre Saline d'Albegna;TOS10003102;OD:TOS10003102;42.499156;11.193162;NA;NA;Toscana;NA;NA;NA;1924;1940;NA;NA;NA;NA;NA;NA
978;Orbetello (*);TOS10003109;OD:TOS10003109;42.438886;11.208444;NA;NA;Toscana;NA;NA;NA;1916;1940;NA;NA;NA;NA;NA;NA
979;Orbetello;TOS10003110;OD:TOS10003110;42.429;11.199832;NA;NA;Toscana;NA;NA;NA;1924;2004;1951;1999;1951;1999;NA;NA
980;Porto Ercole;TOS10003112;OD:TOS10003112;42.392726;11.211198;NA;NA;Toscana;NA;NA;NA;1925;1940;NA;NA;NA;NA;NA;NA
981;Monte Argentario (Semin.);TOS10003113;OD:TOS10003113;42.41554;11.162414;NA;NA;Toscana;NA;NA;NA;1954;1955;NA;NA;NA;NA;NA;NA
982;Monte Argentario (Semaf.);TOS10003115;OD:TOS10003115;42.430473;11.090476;NA;NA;Toscana;NA;NA;NA;1921;1957;NA;NA;NA;NA;NA;NA
983;Monte Argentario (Aeron.);TOS10003120;OD:TOS10003120;42.389639;11.169129;NA;NA;Toscana;NA;NA;NA;1994;2000;1992;1992;1992;1992;NA;NA
984;Monte Alzato;TOS10003122;OD:TOS10003122;42.46737;11.329862;NA;NA;Toscana;NA;NA;NA;1951;1966;NA;NA;NA;NA;NA;NA
985;Burano;TOS10003124;OD:TOS10003124;42.405872;11.3766;NA;NA;Toscana;NA;NA;NA;1934;2001;1992;1997;1992;1997;NA;NA
986;Capalbio;TOS10003130;OD:TOS10003130;42.455568;11.4213;NA;NA;Toscana;NA;NA;NA;1921;1998;NA;NA;NA;NA;NA;NA
987;Pescia Fiorentina;TOS10003140;OD:TOS10003140;42.442545;11.478611;NA;NA;Toscana;NA;NA;NA;1963;1987;NA;NA;NA;NA;NA;NA
988;La Cerreta;TOS10003141;OD:TOS10003141;42.449623;11.550024;NA;NA;Toscana;NA;NA;NA;1960;1962;NA;NA;NA;NA;NA;NA
989;Gorgona;TOS10003144;OD:TOS10003144;43.429671;9.89525;NA;NA;Toscana;NA;NA;NA;1921;1974;NA;NA;NA;NA;NA;NA
990;Capraia;TOS10003146;OD:TOS10003146;43.050318;9.846246;NA;NA;Toscana;NA;NA;NA;1921;1969;NA;NA;NA;NA;NA;NA
991;Portoferraio Citta';TOS10003150;OD:TOS10003150;42.817478;10.33456;NA;NA;Toscana;NA;NA;NA;1930;2000;1953;1994;1953;1994;NA;NA
992;Portoferraio Orti;TOS10003160;OD:TOS10003160;42.803361;10.309309;NA;NA;Toscana;NA;NA;NA;1970;1983;NA;NA;NA;NA;NA;NA
993;Portoferraio Schiopparel;TOS10003170;OD:TOS10003170;42.797832;10.343493;NA;NA;Toscana;NA;NA;NA;1916;1982;NA;NA;NA;NA;NA;NA
994;S. Martino;TOS10003178;OD:TOS10003178;42.787105;10.281579;NA;NA;Toscana;NA;NA;NA;1924;1993;NA;NA;NA;NA;NA;NA
995;Procchio;TOS10003180;OD:TOS10003180;42.786697;10.245136;NA;NA;Toscana;NA;NA;NA;1973;1985;NA;NA;NA;NA;NA;NA
996;Poggio;TOS10003190;OD:TOS10003190;42.790796;10.18555;NA;NA;Toscana;NA;NA;NA;1922;1994;NA;NA;NA;NA;NA;NA
997;Patresi Mortigliano;TOS10003200;OD:TOS10003200;42.78689;10.112607;NA;NA;Toscana;NA;NA;NA;1955;2015;NA;NA;NA;NA;NA;NA
998;Campo alle Serre;TOS10003202;OD:TOS10003202;42.775576;10.118517;NA;NA;Toscana;NA;NA;NA;1921;1962;NA;NA;NA;NA;NA;NA
999;Monte Capanne;TOS10003210;OD:TOS10003210;42.775107;10.169971;NA;NA;Toscana;NA;NA;NA;1970;1998;NA;NA;NA;NA;NA;NA
1000;Pino;TOS10003220;OD:TOS10003220;42.755099;10.140389;NA;NA;Toscana;NA;NA;NA;1970;1982;NA;NA;NA;NA;NA;NA
1001;S. Piero in Campo;TOS10003230;OD:TOS10003230;42.752815;10.213664;NA;NA;Toscana;NA;NA;NA;1936;2003;1992;1997;1992;1997;NA;NA
1002;Marina di Campo;TOS10003232;OD:TOS10003232;42.750781;10.235375;NA;NA;Toscana;NA;NA;NA;1962;1966;NA;NA;NA;NA;NA;NA
1003;Pila;TOS10003234;OD:TOS10003234;42.765563;10.234202;NA;NA;Toscana;NA;NA;NA;1951;1955;NA;NA;NA;NA;NA;NA
1004;Monte Calamita;TOS10003240;OD:TOS10003240;42.731039;10.396298;NA;NA;Toscana;NA;NA;NA;1993;2000;1992;1992;1992;1992;NA;NA
1005;Capoliveri;TOS10003250;OD:TOS10003250;42.745775;10.381894;NA;NA;Toscana;NA;NA;NA;1924;1999;NA;NA;NA;NA;NA;NA
1006;Porto Azzurro;TOS10003252;OD:TOS10003252;42.769285;10.396228;NA;NA;Toscana;NA;NA;NA;1926;1954;NA;NA;NA;NA;NA;NA
1007;Rio Elba;TOS10003260;OD:TOS10003260;42.816795;10.402984;NA;NA;Toscana;NA;NA;NA;1955;1982;NA;NA;NA;NA;NA;NA
1008;Giglio (Semaforo);TOS10003268;OD:TOS10003268;42.367924;10.902107;NA;NA;Toscana;NA;NA;NA;1921;1953;NA;NA;NA;NA;NA;NA
1009;Giglio (Castello);TOS10003270;OD:TOS10003270;42.368556;10.902005;NA;NA;Toscana;NA;NA;NA;1958;1986;NA;NA;NA;NA;NA;NA
1010;Poggio Pagana (Giglio);TOS10003280;OD:TOS10003280;42.354212;10.898112;NA;NA;Toscana;NA;NA;NA;1973;1985;NA;NA;NA;NA;NA;NA
1011;Giglio (Franco);TOS10003290;OD:TOS10003290;42.359082;10.875795;NA;NA;Toscana;NA;NA;NA;1952;1999;1992;1992;1992;1992;NA;NA
1012;Campese (Giglio);TOS10003300;OD:TOS10003300;42.366573;10.880268;NA;NA;Toscana;NA;NA;NA;1973;1985;NA;NA;NA;NA;NA;NA
1013;Sorgente Villa Spada;TOS10004070;OD:TOS10004070;43.868778;10.340797;NA;NA;Toscana;NA;1974;1997;NA;NA;NA;NA;NA;NA;1999;1999
1015;Ponte Ferrovia Fi-Roma;TOS10004520;OD:TOS10004520;43.46846;11.825468;NA;NA;Toscana;NA;1976;1997;NA;NA;NA;NA;NA;NA;NA;NA
1016;Chiusa dei Monaci;TOS10004530;OD:TOS10004530;43.424999;11.848755;NA;NA;Toscana;NA;1967;1968;NA;NA;NA;NA;NA;NA;NA;NA
1017;Ponte dei Falciani;TOS10004710;OD:TOS10004710;43.588349;11.322441;NA;NA;Toscana;NA;1974;1991;NA;NA;NA;NA;NA;NA;NA;NA
1018;Praticello;TOS10004750;OD:TOS10004750;43;11;NA;NA;Toscana;NA;1960;1968;NA;NA;NA;NA;NA;NA;NA;NA
1019;Gamberame;TOS10004780;OD:TOS10004780;43.922626;11.127434;NA;NA;Toscana;NA;1958;1997;NA;NA;NA;NA;NA;NA;NA;NA
1020;Ponte di Calcaiola;TOS10004820;OD:TOS10004820;45;11;NA;NA;Toscana;NA;1986;1997;NA;NA;NA;NA;NA;NA;1999;1999
1021;Cireglio;TOS10004830;OD:TOS10004830;43.993957;10.852046;NA;NA;Toscana;NA;1965;1968;NA;NA;NA;NA;NA;NA;NA;NA
1022;Burgianico;TOS10004860;OD:TOS10004860;43.959932;10.910861;NA;NA;Toscana;NA;1940;1997;NA;NA;NA;NA;NA;NA;1999;1999
1023;Sambuca;TOS10004910;OD:TOS10004910;44.085612;11.063232;NA;NA;Toscana;NA;1973;1996;NA;NA;NA;NA;NA;NA;1999;1999
1024;Molino Parlanti;TOS10005050;OD:TOS10005050;43.880132;10.812221;NA;NA;Toscana;NA;1965;1997;NA;NA;NA;NA;NA;NA;1999;1999
1026;S. Giovanni alla Vena;TOS10005190;OD:TOS10005190;43.682914;10.596383;NA;NA;Toscana;NA;1940;2000;NA;NA;NA;NA;NA;NA;NA;NA
1027;Cartiera Valgiano;TOS10005270;OD:TOS10005270;43.911727;10.589159;NA;NA;Toscana;NA;1961;1968;NA;NA;NA;NA;NA;NA;NA;NA
1029;Grillandino;TOS10005480;OD:TOS10005480;43.060322;10.614468;NA;NA;Toscana;NA;1973;1990;NA;NA;NA;NA;NA;NA;NA;NA
1030;Ponte Statale Aurelia;TOS10005510;OD:TOS10005510;43.138072;11.072845;NA;NA;Toscana;NA;1961;1983;NA;NA;NA;NA;NA;NA;NA;NA
1031;Sorgenti Vene di Ciciano;TOS10005680;OD:TOS10005680;43;11;NA;NA;Toscana;NA;1968;1968;NA;NA;NA;NA;NA;NA;NA;NA
1032;Casamallecchi;TOS10005700;OD:TOS10005700;43;11;NA;NA;Toscana;NA;1961;1968;NA;NA;NA;NA;NA;NA;NA;NA
1033;Ornate;TOS10005710;OD:TOS10005710;43.073982;11.154131;NA;NA;Toscana;NA;1940;1964;NA;NA;NA;NA;NA;NA;NA;NA
1034;Ponte di Torniella;TOS10005720;OD:TOS10005720;43.069893;11.392822;NA;NA;Toscana;NA;1961;1996;NA;NA;NA;NA;NA;NA;1999;1999
1035;Monte Amiata Scalo;TOS10005760;OD:TOS10005760;43.428988;11.277466;NA;NA;Toscana;NA;1957;1968;1927;2001;NA;NA;NA;NA;NA;NA
1036;Anteata;TOS10005800;OD:TOS10005800;42.748525;10.120468;NA;NA;Toscana;NA;1968;1968;NA;NA;NA;NA;NA;NA;NA;NA
1037;La Castellina;TOS10005810;OD:TOS10005810;42.751046;10.234451;NA;NA;Toscana;NA;1968;1968;NA;NA;NA;NA;NA;NA;NA;NA
1038;Pomonte;TOS10005930;OD:TOS10005930;44.412141;9.848782;NA;NA;Toscana;NA;1968;1968;NA;NA;NA;NA;NA;NA;NA;NA
1039;Cavallina;TOS10005940;OD:TOS10005940;44.363718;9.826265;NA;NA;Toscana;NA;1967;1967;NA;NA;NA;NA;NA;NA;NA;NA
1040;S. Mamiliano;TOS10005950;OD:TOS10005950;44.326222;9.847835;NA;NA;Toscana;NA;1956;1968;NA;NA;NA;NA;NA;NA;NA;NA
1041;Guinadi Presa Verde;TOS10008001;OD:TOS10008001;43.770943;10.383783;NA;NA;Toscana;NA;NA;NA;2013;2015;NA;NA;NA;NA;NA;NA
1042;Presa Gordana;TOS10008002;OD:TOS10008002;43.351642;10.522751;NA;NA;Toscana;NA;NA;NA;2013;2015;NA;NA;NA;NA;NA;NA
1043;Rocchetta;TOS10008004;OD:TOS10008004;43.223628;10.595795;NA;NA;Toscana;NA;NA;NA;2013;2015;NA;NA;NA;NA;NA;NA
